in,out
2496,1
7280,1
5872,1
2208,1
7424,1
2992,1
1168,1
1312,1
1984,1
3552,1
352,1
3472,1
7936,1
4048,1
96,1
3856,1
5840,1
4608,1
7280,1
4752,1
2720,1
3104,1
5808,1
4736,1
4624,1
5392,1
5472,1
7632,1
8144,1
5328,1
2720,1
4576,1
8000,1
4064,1
4320,1
6736,1
5264,1
816,1
4896,1
5920,1
1296,1
32,1
2256,1
2512,1
208,1
3008,1
2864,1
400,1
3344,1
1488,1
7744,1
7184,1
7472,1
5520,1
1392,1
3408,1
2304,1
256,1
5712,1
8080,1
4944,1
8144,1
6208,1
5728,1
1728,1
1136,1
7408,1
3920,1
7280,1
7040,1
8160,1
4672,1
3888,1
544,1
4608,1
2416,1
4800,1
320,1
208,1
6032,1
6512,1
5856,1
7728,1
2304,1
1760,1
2096,1
592,1
6400,1
2848,1
3104,1
416,1
6864,1
1776,1
6704,1
2816,1
64,1
7568,1
4288,1
4432,1
64,1
176,1
1232,1
336,1
3024,1
5936,1
1728,1
5648,1
2544,1
48,1
3376,1
5792,1
1296,1
3360,1
4528,1
3888,1
6240,1
1440,1
3808,1
6320,1
1024,1
1392,1
1680,1
272,1
832,1
2544,1
5088,1
3040,1
224,1
