in,out
6496,1
4832,1
4416,1
6624,1
7168,1
432,1
4240,1
320,1
6960,1
3168,1
7744,1
7024,1
1232,1
192,1
2448,1
5648,1
1152,1
7984,1
96,1
3408,1
6496,1
3888,1
2080,1
7952,1
1456,1
1936,1
3696,1
1808,1
592,1
7424,1
320,1
1152,1
2496,1
5056,1
5344,1
7376,1
6352,1
7152,1
5024,1
7536,1
8096,1
5184,1
2624,1
5792,1
5552,1
5024,1
3536,1
6528,1
5344,1
1312,1
1632,1
3888,1
2160,1
8048,1
4704,1
2320,1
5216,1
8064,1
1296,1
6032,1
4528,1
4112,1
2160,1
480,1
7184,1
1600,1
6704,1
224,1
5936,1
4576,1
4432,1
2032,1
7296,1
800,1
3216,1
6656,1
2160,1
5744,1
1488,1
5312,1
7728,1
2896,1
4704,1
1552,1
3264,1
4112,1
7552,1
624,1
1152,1
1296,1
5776,1
4992,1
6464,1
4800,1
3152,1
6176,1
3680,1
7136,1
5648,1
4896,1
4480,1
6432,1
1248,1
144,1
5776,1
1216,1
7568,1
3984,1
1888,1
6464,1
848,1
7472,1
2208,1
5296,1
4240,1
752,1
4592,1
1984,1
1808,1
7856,1
1600,1
3472,1
6464,1
5312,1
2048,1
3808,1
7696,1
560,1
