in,out
3904,1
7600,1
6048,1
3952,1
1552,1
3360,1
2672,1
3200,1
6272,1
1744,1
6176,1
1072,1
7632,1
2352,1
6576,1
7968,1
4816,1
7168,1
1520,1
2592,1
352,1
5456,1
7104,1
7152,1
4480,1
912,1
3968,1
5296,1
656,1
8032,1
3520,1
576,1
3728,1
5312,1
2656,1
1600,1
8160,1
336,1
6064,1
2000,1
7872,1
6912,1
7648,1
7056,1
6976,1
3360,1
5920,1
8048,1
2464,1
6896,1
7712,1
4208,1
5520,1
3920,1
416,1
304,1
7920,1
3744,1
4016,1
4896,1
7936,1
3888,1
3680,1
1840,1
1056,1
3232,1
5280,1
5584,1
880,1
4352,1
4784,1
6448,1
3408,1
6336,1
3488,1
1440,1
1680,1
7664,1
4256,1
1824,1
5504,1
6208,1
3056,1
48,1
6496,1
2304,1
7088,1
6752,1
7936,1
1328,1
6192,1
6992,1
1344,1
5888,1
3936,1
4096,1
944,1
2608,1
1680,1
5600,1
2704,1
1152,1
5120,1
4112,1
6720,1
2752,1
1056,1
1296,1
1424,1
6448,1
5232,1
6736,1
5872,1
2064,1
4448,1
6704,1
2992,1
4416,1
464,1
1184,1
1120,1
4416,1
1920,1
5792,1
1312,1
208,1
256,1
16,1
