in,out
1264,1
2944,1
2624,1
6208,1
2768,1
480,1
4784,1
6560,1
7104,1
1216,1
5744,1
6256,1
5008,1
5968,1
4784,1
6736,1
368,1
464,1
1968,1
1168,1
6864,1
2320,1
8080,1
2240,1
5232,1
5216,1
5104,1
4176,1
2160,1
1888,1
6608,1
1008,1
352,1
6992,1
224,1
4368,1
7952,1
6560,1
6496,1
4496,1
688,1
4880,1
4288,1
6272,1
3200,1
6656,1
3808,1
1184,1
7952,1
1776,1
7776,1
6864,1
3616,1
2608,1
5616,1
6064,1
3504,1
4080,1
7152,1
2192,1
2240,1
608,1
4720,1
7008,1
2800,1
5264,1
4576,1
2480,1
6240,1
752,1
5936,1
400,1
6272,1
2592,1
2384,1
3264,1
4464,1
5424,1
3600,1
7728,1
2768,1
2848,1
1344,1
8112,1
2144,1
6496,1
8000,1
384,1
4736,1
7744,1
2752,1
576,1
6064,1
1184,1
7216,1
3136,1
2672,1
2112,1
5840,1
4672,1
6784,1
8080,1
4304,1
7392,1
4944,1
7424,1
1248,1
7424,1
3472,1
560,1
8096,1
5872,1
4016,1
5312,1
6352,1
1360,1
6320,1
2704,1
6464,1
6992,1
8064,1
3136,1
1808,1
5264,1
6480,1
5232,1
32,1
6192,1
