in,out
6960,1
128,1
5680,1
4896,1
2528,1
1488,1
5376,1
80,1
4944,1
2752,1
464,1
6928,1
4832,1
4736,1
4144,1
4816,1
3552,1
16,1
1520,1
7408,1
6576,1
8000,1
1056,1
5648,1
3712,1
7504,1
272,1
2064,1
3872,1
5008,1
5664,1
4144,1
5664,1
1296,1
48,1
1760,1
7808,1
5264,1
432,1
1104,1
1488,1
8064,1
6528,1
4304,1
2144,1
7168,1
304,1
2576,1
3776,1
5696,1
6608,1
1952,1
4336,1
4064,1
4288,1
736,1
2816,1
3152,1
3440,1
4336,1
5520,1
1104,1
6144,1
704,1
1088,1
832,1
5120,1
2464,1
7056,1
4496,1
6544,1
2288,1
5072,1
4448,1
1952,1
144,1
4864,1
2768,1
3056,1
1136,1
4752,1
5520,1
5584,1
1184,1
16,1
8112,1
3872,1
3200,1
5392,1
1424,1
1600,1
3280,1
5600,1
5632,1
272,1
4688,1
1136,1
6320,1
5280,1
4400,1
8096,1
3824,1
7152,1
6912,1
3728,1
3904,1
528,1
6432,1
816,1
5728,1
1344,1
3472,1
5120,1
1520,1
2416,1
7648,1
720,1
4208,1
4416,1
6016,1
4224,1
1280,1
5872,1
544,1
6992,1
7504,1
7760,1
848,1
