in,out
896,1
736,1
688,1
7872,1
4560,1
2224,1
928,1
5488,1
6976,1
5920,1
5456,1
928,1
6048,1
6384,1
1296,1
6560,1
2960,1
2912,1
3072,1
3264,1
3664,1
5648,1
7808,1
5248,1
1088,1
3072,1
4160,1
1968,1
5904,1
7840,1
2976,1
5680,1
6288,1
3968,1
5472,1
6048,1
3808,1
3312,1
6912,1
2032,1
4512,1
4640,1
592,1
7808,1
1088,1
6224,1
1632,1
3248,1
2736,1
544,1
4944,1
416,1
6352,1
1024,1
2912,1
7888,1
4800,1
4416,1
4704,1
240,1
192,1
5264,1
768,1
5840,1
6912,1
2208,1
3584,1
6304,1
1104,1
2192,1
6128,1
7856,1
3600,1
2256,1
6016,1
4496,1
3456,1
4736,1
3952,1
6464,1
2352,1
4528,1
4192,1
5408,1
5344,1
2464,1
3616,1
3104,1
1232,1
3376,1
6352,1
5104,1
5744,1
3280,1
2784,1
7120,1
4544,1
880,1
6288,1
5504,1
176,1
5840,1
2928,1
3456,1
352,1
2032,1
1840,1
3632,1
5648,1
784,1
960,1
5360,1
1968,1
6880,1
656,1
2960,1
2912,1
512,1
3872,1
2464,1
6576,1
128,1
6224,1
7696,1
5696,1
3616,1
6880,1
1376,1
