in,out
3760,1
2528,1
3520,1
6752,1
3776,1
4016,1
2672,1
1104,1
48,1
1088,1
3504,1
4304,1
4672,1
7536,1
2800,1
5936,1
3312,1
2384,1
1504,1
8096,1
5968,1
6960,1
6640,1
6752,1
3632,1
3968,1
2544,1
5008,1
2928,1
1168,1
8112,1
3680,1
1344,1
1920,1
7792,1
3200,1
1632,1
3392,1
4560,1
2608,1
368,1
3104,1
2656,1
1696,1
8160,1
6656,1
5808,1
3008,1
8144,1
3808,1
1632,1
6528,1
1488,1
1648,1
5712,1
3296,1
7424,1
3552,1
5232,1
2928,1
6640,1
3456,1
4704,1
7664,1
5584,1
720,1
7040,1
6688,1
448,1
96,1
2800,1
4928,1
6720,1
5024,1
6976,1
3472,1
2176,1
6800,1
560,1
6288,1
7312,1
3664,1
3072,1
4416,1
976,1
896,1
7824,1
3280,1
3504,1
4528,1
3456,1
1152,1
656,1
2592,1
688,1
4976,1
2592,1
1600,1
640,1
7952,1
2192,1
7056,1
7040,1
1536,1
1440,1
6864,1
2576,1
1968,1
2816,1
6144,1
5680,1
1664,1
2688,1
1904,1
240,1
3504,1
6448,1
5888,1
3872,1
6592,1
7904,1
7648,1
5600,1
3152,1
7216,1
1568,1
6304,1
4816,1
