in,out
1248,1
1936,1
5552,1
6416,1
4576,1
6624,1
5008,1
2288,1
1664,1
720,1
192,1
6528,1
7392,1
7424,1
6160,1
3264,1
7616,1
6112,1
6128,1
6032,1
6352,1
6176,1
5472,1
2848,1
688,1
1840,1
112,1
7936,1
7312,1
3888,1
3024,1
6592,1
4992,1
2112,1
7728,1
1472,1
3136,1
6944,1
4400,1
320,1
3040,1
688,1
6560,1
8128,1
960,1
5376,1
7840,1
7888,1
1424,1
4384,1
6976,1
3120,1
560,1
7424,1
4880,1
1744,1
6720,1
6000,1
6976,1
1456,1
1264,1
3728,1
2640,1
5856,1
6656,1
6880,1
2336,1
4000,1
5808,1
560,1
2368,1
5904,1
2480,1
7296,1
7280,1
5408,1
2624,1
4048,1
1072,1
5184,1
6304,1
4864,1
2960,1
3072,1
6752,1
6768,1
1408,1
3440,1
5424,1
7568,1
7360,1
5456,1
2272,1
6896,1
1504,1
5376,1
5136,1
5488,1
3184,1
208,1
7072,1
5600,1
976,1
48,1
2544,1
240,1
2464,1
336,1
1264,1
4496,1
6240,1
2752,1
5184,1
1600,1
2832,1
64,1
3136,1
6240,1
4320,1
5424,1
6544,1
944,1
768,1
2080,1
8000,1
6032,1
2256,1
1488,1
