in,out
672,1
7168,1
832,1
4320,1
7792,1
624,1
5664,1
4784,1
3216,1
3328,1
3264,1
2160,1
5712,1
5488,1
2640,1
4816,1
5936,1
1184,1
464,1
2048,1
4032,1
176,1
7504,1
7440,1
5696,1
672,1
4960,1
1520,1
5104,1
3904,1
2192,1
5568,1
1392,1
5328,1
7136,1
7696,1
7872,1
3456,1
4688,1
576,1
5216,1
1904,1
4208,1
4016,1
3840,1
2976,1
976,1
3072,1
3632,1
4800,1
2528,1
3312,1
5040,1
752,1
1248,1
7952,1
1696,1
112,1
3216,1
1856,1
1792,1
8160,1
5440,1
3728,1
7568,1
7488,1
416,1
144,1
2016,1
4512,1
64,1
5792,1
7200,1
3712,1
1376,1
4304,1
6752,1
6704,1
368,1
7104,1
7408,1
560,1
2208,1
5728,1
5680,1
1328,1
6704,1
848,1
2704,1
720,1
5232,1
1088,1
5648,1
7504,1
4480,1
6768,1
3824,1
5936,1
6016,1
3824,1
6400,1
1328,1
3072,1
3712,1
384,1
4608,1
3888,1
6240,1
6848,1
560,1
5632,1
7552,1
7184,1
6896,1
3360,1
4880,1
5680,1
6784,1
1088,1
6432,1
7136,1
5984,1
4624,1
5840,1
2544,1
1760,1
7888,1
1008,1
