in,out
3600,1
6896,1
256,1
7152,1
5968,1
5920,1
2112,1
2560,1
3248,1
4576,1
1088,1
3968,1
5312,1
7968,1
7280,1
2528,1
608,1
2080,1
6208,1
1200,1
192,1
1744,1
3536,1
8048,1
4352,1
5328,1
2224,1
2896,1
7760,1
656,1
1584,1
7968,1
5824,1
6736,1
4496,1
7216,1
1712,1
1264,1
3568,1
8032,1
7856,1
896,1
2784,1
6432,1
4944,1
3712,1
256,1
3376,1
5808,1
5008,1
4864,1
7280,1
5472,1
2640,1
1600,1
1088,1
1424,1
912,1
336,1
3776,1
560,1
1216,1
5184,1
2448,1
7184,1
6240,1
1536,1
3088,1
7680,1
592,1
352,1
6096,1
1824,1
1472,1
992,1
816,1
5040,1
192,1
7488,1
3904,1
6160,1
7952,1
4048,1
3504,1
2368,1
6048,1
2304,1
4240,1
4416,1
3200,1
7120,1
5536,1
2544,1
6944,1
7888,1
1728,1
7440,1
4432,1
5520,1
1456,1
4080,1
2128,1
1824,1
4080,1
7184,1
7264,1
6192,1
6176,1
2592,1
4096,1
1616,1
16,1
2560,1
1296,1
7280,1
3792,1
48,1
5296,1
7792,1
6704,1
5472,1
4688,1
6800,1
2960,1
112,1
5856,1
416,1
3184,1
