in,out
4880,1
6528,1
2208,1
320,1
6256,1
320,1
7520,1
1088,1
1824,1
4912,1
3600,1
5808,1
7392,1
6304,1
272,1
7760,1
5312,1
1536,1
704,1
2288,1
4368,1
2240,1
3248,1
2256,1
7328,1
1712,1
2688,1
336,1
5760,1
6256,1
3312,1
5536,1
3216,1
1568,1
6880,1
7664,1
7232,1
6864,1
176,1
7120,1
3568,1
1744,1
3568,1
7632,1
5600,1
2832,1
6576,1
2928,1
5520,1
3568,1
3136,1
6880,1
6128,1
864,1
4784,1
6112,1
560,1
2928,1
6448,1
272,1
1920,1
2304,1
5856,1
640,1
1008,1
5248,1
2960,1
5008,1
832,1
1120,1
5104,1
6736,1
3328,1
1792,1
7728,1
6000,1
3680,1
192,1
3008,1
2688,1
3296,1
4256,1
2880,1
4352,1
4544,1
7504,1
5920,1
7184,1
7808,1
5680,1
2032,1
1440,1
6832,1
7808,1
7136,1
3120,1
8064,1
1824,1
4368,1
1888,1
4224,1
640,1
768,1
5104,1
3088,1
5680,1
1200,1
3920,1
4176,1
7888,1
3968,1
6592,1
6496,1
4224,1
2240,1
5840,1
5504,1
6320,1
864,1
7168,1
3504,1
2384,1
1776,1
5248,1
2304,1
336,1
2288,1
7472,1
