in,out
3056,1
2448,1
7584,1
1856,1
2544,1
7712,1
6336,1
5552,1
6000,1
2288,1
1216,1
1376,1
3232,1
272,1
5600,1
400,1
7568,1
384,1
5968,1
5568,1
16,1
4144,1
4256,1
3472,1
3008,1
3568,1
1728,1
6368,1
3872,1
5696,1
3536,1
1728,1
3616,1
3952,1
5632,1
896,1
2800,1
5600,1
5536,1
8144,1
2720,1
5120,1
5936,1
5456,1
7776,1
5104,1
4960,1
1744,1
416,1
3168,1
256,1
7168,1
208,1
6704,1
8048,1
7280,1
4224,1
7920,1
6880,1
1312,1
1248,1
5040,1
5040,1
3248,1
5920,1
2880,1
1344,1
560,1
3648,1
3280,1
1024,1
4240,1
5968,1
5296,1
6096,1
128,1
4272,1
720,1
7968,1
3840,1
6880,1
1680,1
2192,1
2608,1
7536,1
4192,1
992,1
4752,1
1248,1
7328,1
2368,1
5776,1
144,1
1440,1
7072,1
3264,1
2400,1
6848,1
6560,1
7056,1
1952,1
3920,1
912,1
6272,1
4336,1
2720,1
2016,1
6176,1
5872,1
4128,1
1200,1
3552,1
1376,1
2672,1
6880,1
4176,1
2864,1
7344,1
1328,1
704,1
7456,1
2528,1
7920,1
7728,1
1360,1
1568,1
4512,1
2944,1
