in,out
4752,1
5152,1
6384,1
784,1
3536,1
880,1
4704,1
7616,1
4384,1
7248,1
2624,1
2912,1
4928,1
8064,1
2752,1
3792,1
3328,1
3136,1
752,1
1792,1
6224,1
6480,1
6576,1
6976,1
8096,1
2448,1
3776,1
3376,1
5168,1
160,1
3520,1
6992,1
3056,1
3056,1
8112,1
2704,1
5472,1
6800,1
5136,1
5184,1
1408,1
4160,1
5200,1
1040,1
7344,1
4480,1
5424,1
7232,1
5888,1
384,1
6816,1
704,1
2304,1
16,1
5632,1
2752,1
768,1
5616,1
3552,1
5984,1
7488,1
3120,1
944,1
3280,1
2128,1
784,1
5712,1
6480,1
4768,1
2896,1
5296,1
4016,1
3312,1
6816,1
3632,1
7568,1
4416,1
8016,1
4304,1
672,1
2464,1
3744,1
3664,1
4656,1
2960,1
3168,1
2000,1
2848,1
4416,1
7776,1
1936,1
3008,1
160,1
4096,1
2288,1
7776,1
7248,1
6992,1
4832,1
608,1
272,1
6320,1
3904,1
4944,1
8160,1
4544,1
320,1
2064,1
2736,1
7504,1
624,1
4160,1
2128,1
5776,1
5264,1
880,1
6640,1
7072,1
5808,1
7952,1
512,1
4000,1
5600,1
3696,1
4368,1
2528,1
2432,1
6672,1
