in,out
2608,1
6592,1
320,1
7216,1
5328,1
3616,1
1936,1
5312,1
3360,1
4336,1
7488,1
5984,1
7312,1
5184,1
6032,1
4144,1
5536,1
7088,1
5856,1
7536,1
2176,1
5600,1
1728,1
6672,1
7120,1
1776,1
5664,1
3088,1
4752,1
5872,1
4704,1
6912,1
3600,1
112,1
2512,1
64,1
1424,1
6496,1
1408,1
4352,1
5200,1
1568,1
1360,1
4720,1
672,1
4000,1
1856,1
2512,1
6592,1
2784,1
960,1
4608,1
7088,1
6832,1
4144,1
3360,1
2304,1
2560,1
7616,1
3056,1
480,1
5120,1
352,1
6928,1
4416,1
4272,1
1600,1
4256,1
5648,1
3312,1
5248,1
8000,1
2928,1
3648,1
4480,1
2800,1
6512,1
7728,1
5408,1
7808,1
896,1
3024,1
4480,1
1984,1
6336,1
2240,1
6448,1
3136,1
7120,1
3952,1
5264,1
1936,1
4880,1
2672,1
7424,1
1968,1
4304,1
2336,1
704,1
7312,1
5568,1
2512,1
2912,1
2624,1
7824,1
6352,1
528,1
1360,1
2896,1
7568,1
3648,1
1536,1
3360,1
2768,1
512,1
2096,1
2512,1
1008,1
6544,1
2880,1
2368,1
528,1
3568,1
1344,1
7664,1
192,1
5440,1
6816,1
