in,out
8048,1
4688,1
944,1
5552,1
1408,1
4256,1
2832,1
2256,1
6208,1
5920,1
4896,1
2896,1
4640,1
5968,1
4496,1
3504,1
3040,1
4288,1
1552,1
7248,1
1904,1
3024,1
1792,1
5424,1
464,1
4112,1
5968,1
7616,1
3408,1
2160,1
7440,1
2208,1
7120,1
1328,1
2576,1
3872,1
6480,1
4832,1
7312,1
5568,1
7936,1
2384,1
5280,1
4880,1
3664,1
5616,1
1344,1
3536,1
1984,1
3744,1
5936,1
880,1
7360,1
720,1
1216,1
5520,1
128,1
2496,1
2528,1
16,1
3408,1
5872,1
3184,1
5600,1
624,1
6384,1
1568,1
4368,1
5712,1
3232,1
4928,1
7008,1
5120,1
3040,1
5776,1
6672,1
3744,1
5120,1
4016,1
3136,1
736,1
2272,1
5888,1
5728,1
6240,1
5552,1
6784,1
3312,1
3616,1
5088,1
3904,1
752,1
7584,1
7008,1
5840,1
5152,1
7936,1
8128,1
6944,1
5616,1
4672,1
3024,1
7904,1
8096,1
5872,1
6960,1
2496,1
7280,1
80,1
1520,1
7744,1
1152,1
1328,1
5920,1
3088,1
5744,1
6416,1
1792,1
6352,1
1280,1
3712,1
6016,1
7088,1
2224,1
6672,1
5616,1
7296,1
1232,1
