in,out
240,1
8096,1
3424,1
2672,1
6160,1
4368,1
1776,1
464,1
6960,1
8032,1
6800,1
1792,1
4320,1
112,1
1856,1
2192,1
6528,1
2736,1
4464,1
5760,1
6608,1
7680,1
5312,1
1040,1
6528,1
1712,1
6032,1
7680,1
3456,1
5168,1
8016,1
2560,1
7472,1
112,1
3744,1
768,1
7184,1
2128,1
6848,1
3088,1
1904,1
7280,1
2816,1
6928,1
1056,1
7568,1
8128,1
5056,1
6704,1
384,1
2992,1
5584,1
7088,1
3696,1
4752,1
960,1
3248,1
1888,1
7792,1
4704,1
208,1
6352,1
5088,1
1408,1
1056,1
2624,1
7216,1
3456,1
1280,1
5344,1
7968,1
6800,1
112,1
7200,1
6640,1
5344,1
5200,1
2528,1
6192,1
4208,1
7024,1
8128,1
1872,1
3248,1
7200,1
5376,1
448,1
144,1
2048,1
7072,1
1360,1
144,1
4688,1
6992,1
6304,1
6848,1
4464,1
4208,1
1968,1
1680,1
3136,1
3680,1
5808,1
192,1
6128,1
5456,1
4016,1
5584,1
5216,1
4912,1
5808,1
1600,1
6448,1
6992,1
7104,1
7568,1
7456,1
3712,1
3232,1
4544,1
32,1
4240,1
7920,1
5728,1
1072,1
3888,1
1248,1
1456,1
