in,out
3920,1
6416,1
3408,1
4896,1
2432,1
4208,1
1824,1
7728,1
1648,1
2240,1
6048,1
848,1
3392,1
4368,1
4144,1
5232,1
6608,1
7552,1
6992,1
4544,1
7424,1
2112,1
4064,1
1184,1
7024,1
944,1
2032,1
2400,1
1872,1
576,1
1072,1
5648,1
6800,1
368,1
3808,1
3328,1
3296,1
5440,1
3568,1
3696,1
3872,1
7216,1
7584,1
1472,1
6480,1
4800,1
6976,1
2768,1
5072,1
816,1
832,1
6640,1
256,1
2336,1
6416,1
7072,1
6032,1
5024,1
5792,1
3600,1
816,1
2864,1
4832,1
7616,1
464,1
2032,1
7952,1
5312,1
3120,1
4880,1
7184,1
3968,1
3568,1
464,1
2304,1
2048,1
7216,1
1200,1
2976,1
7280,1
6640,1
7728,1
2992,1
3520,1
1456,1
7712,1
2544,1
2496,1
7920,1
3648,1
8112,1
2608,1
3216,1
6048,1
3584,1
6656,1
1648,1
6224,1
7984,1
6240,1
2080,1
6864,1
7648,1
3232,1
6960,1
5984,1
3024,1
5776,1
1808,1
3040,1
6528,1
4112,1
544,1
4128,1
4272,1
6560,1
144,1
5328,1
4880,1
4496,1
1760,1
928,1
6192,1
5200,1
5216,1
5616,1
6176,1
2160,1
