in,out
5856,1
4144,1
688,1
6000,1
416,1
7488,1
656,1
5936,1
6688,1
7568,1
3472,1
2832,1
6320,1
7744,1
6560,1
1088,1
1728,1
4096,1
400,1
6160,1
4496,1
3504,1
6816,1
2448,1
8112,1
2320,1
1040,1
6464,1
4384,1
2944,1
4688,1
6496,1
2096,1
6960,1
2976,1
3168,1
7056,1
3728,1
432,1
1376,1
7344,1
3024,1
3808,1
2512,1
3776,1
2784,1
3104,1
6656,1
4512,1
7504,1
816,1
4544,1
3056,1
7088,1
1792,1
3936,1
448,1
1856,1
800,1
2448,1
3264,1
2400,1
2896,1
1632,1
4096,1
3056,1
7712,1
2368,1
768,1
1568,1
3104,1
7200,1
592,1
6496,1
2848,1
7872,1
1936,1
6592,1
7584,1
1216,1
688,1
2688,1
6448,1
3840,1
1424,1
2400,1
2528,1
7056,1
6224,1
2960,1
304,1
7632,1
4960,1
5744,1
4656,1
6800,1
2272,1
6592,1
6736,1
6752,1
7600,1
6288,1
6912,1
1808,1
3040,1
5696,1
4032,1
96,1
5552,1
3328,1
8048,1
5920,1
4480,1
1824,1
2896,1
6736,1
5424,1
5840,1
3968,1
4016,1
4976,1
3232,1
7712,1
528,1
2912,1
1168,1
896,1
4992,1
