in,out
7024,1
1344,1
2752,1
1808,1
7040,1
384,1
3456,1
3744,1
4784,1
5328,1
1328,1
5440,1
2720,1
2032,1
7376,1
1360,1
6224,1
1120,1
7600,1
6192,1
1552,1
7248,1
1600,1
3136,1
3088,1
4944,1
1328,1
48,1
6864,1
704,1
7536,1
640,1
4048,1
5216,1
1360,1
976,1
6832,1
3552,1
5312,1
5072,1
3600,1
720,1
2000,1
7904,1
7760,1
6576,1
5344,1
5968,1
2912,1
4592,1
4384,1
3808,1
4608,1
3264,1
128,1
1024,1
4736,1
5072,1
3664,1
5936,1
4432,1
2160,1
4448,1
8144,1
2976,1
7472,1
4032,1
7712,1
6000,1
7184,1
6528,1
2880,1
3408,1
6496,1
3488,1
1600,1
7104,1
8048,1
2832,1
7072,1
3328,1
688,1
7552,1
1056,1
6736,1
6416,1
5824,1
3712,1
4016,1
7696,1
1680,1
3728,1
2912,1
2896,1
1952,1
7552,1
912,1
3552,1
6128,1
624,1
6160,1
7680,1
4704,1
1184,1
1392,1
7936,1
5360,1
304,1
4240,1
288,1
6544,1
7248,1
3936,1
4064,1
992,1
7552,1
4608,1
1360,1
7488,1
5488,1
3632,1
7344,1
7456,1
5920,1
5824,1
7072,1
5376,1
5360,1
