in,out
5904,1
4560,1
560,1
4320,1
7552,1
4640,1
7312,1
4000,1
2576,1
416,1
7296,1
3488,1
5408,1
3472,1
5136,1
4032,1
7696,1
8144,1
2336,1
6832,1
2928,1
8032,1
6832,1
5072,1
928,1
6208,1
2752,1
6800,1
432,1
1232,1
3408,1
2272,1
4128,1
3408,1
7840,1
1248,1
5344,1
4944,1
1712,1
4624,1
2208,1
3120,1
7648,1
1296,1
2416,1
3408,1
6720,1
224,1
688,1
3248,1
160,1
7232,1
1632,1
5824,1
64,1
2848,1
4432,1
8112,1
7424,1
6096,1
528,1
2032,1
3760,1
96,1
7440,1
6928,1
5264,1
3712,1
1456,1
4672,1
5680,1
7568,1
4096,1
6752,1
7872,1
2976,1
3584,1
7040,1
7536,1
2256,1
5808,1
6304,1
240,1
528,1
1424,1
2160,1
176,1
4352,1
1712,1
6672,1
4144,1
6864,1
4880,1
4848,1
7088,1
2944,1
7472,1
7792,1
7136,1
3968,1
7504,1
7648,1
4912,1
128,1
2384,1
7216,1
4080,1
6704,1
1984,1
6192,1
5040,1
4032,1
4464,1
2944,1
6896,1
5872,1
400,1
2208,1
7552,1
4752,1
3856,1
7056,1
3824,1
5760,1
4096,1
3968,1
6624,1
4448,1
