in,out
4784,1
3616,1
2416,1
2096,1
4928,1
176,1
6704,1
2160,1
7840,1
7760,1
1792,1
1344,1
1872,1
1168,1
1808,1
3600,1
7312,1
1552,1
6624,1
3376,1
928,1
1248,1
4496,1
7056,1
6496,1
7344,1
4016,1
4640,1
1056,1
5296,1
6000,1
4672,1
2688,1
1904,1
7600,1
1760,1
1424,1
7648,1
2048,1
640,1
7008,1
3984,1
64,1
2320,1
6688,1
6928,1
6384,1
5648,1
7280,1
5808,1
2624,1
7504,1
1552,1
48,1
7072,1
4496,1
5632,1
7520,1
1792,1
1200,1
1984,1
688,1
1504,1
4912,1
6256,1
912,1
5648,1
5088,1
5920,1
4240,1
4464,1
7824,1
3664,1
7696,1
6848,1
6272,1
6048,1
3920,1
608,1
4336,1
992,1
528,1
7376,1
4768,1
2848,1
5744,1
5248,1
2112,1
6256,1
976,1
7664,1
576,1
960,1
5248,1
5232,1
7248,1
8032,1
3104,1
4752,1
3984,1
5248,1
7552,1
7184,1
2464,1
2064,1
7984,1
8080,1
7664,1
6848,1
1376,1
480,1
8144,1
2592,1
5376,1
2464,1
5344,1
7968,1
2352,1
4384,1
5040,1
7792,1
2080,1
4224,1
4224,1
3008,1
672,1
2336,1
4576,1
