in,out
608,1
2880,1
3104,1
6960,1
832,1
4096,1
3888,1
1504,1
5392,1
800,1
848,1
3136,1
6432,1
976,1
2640,1
3200,1
5744,1
2720,1
3744,1
2624,1
4880,1
6496,1
6192,1
4080,1
2800,1
7088,1
5456,1
5136,1
5520,1
7856,1
6288,1
7152,1
7248,1
3008,1
3984,1
3328,1
4592,1
1712,1
1104,1
1840,1
5104,1
1296,1
6880,1
4256,1
144,1
7904,1
1088,1
7664,1
544,1
1568,1
7744,1
6336,1
4752,1
4768,1
2800,1
2016,1
1632,1
5376,1
7840,1
4288,1
800,1
4064,1
3008,1
3552,1
7760,1
2640,1
3040,1
2880,1
112,1
6960,1
2544,1
3776,1
320,1
1104,1
5296,1
5840,1
2656,1
144,1
3584,1
3152,1
3104,1
4240,1
5168,1
2176,1
1216,1
1920,1
5424,1
7696,1
5104,1
4096,1
1600,1
6432,1
7056,1
1936,1
4336,1
4832,1
3552,1
2528,1
2256,1
6352,1
5888,1
6880,1
2208,1
2176,1
304,1
8016,1
1792,1
1072,1
2992,1
7696,1
176,1
5792,1
8128,1
6704,1
7216,1
4272,1
2544,1
6192,1
2160,1
4832,1
2112,1
3696,1
5344,1
1632,1
6224,1
992,1
880,1
6560,1
