in,out
1760,1
7840,1
5728,1
4800,1
3280,1
3040,1
6400,1
2128,1
512,1
3392,1
32,1
7136,1
3952,1
7472,1
5664,1
336,1
464,1
7280,1
7664,1
7616,1
5488,1
6112,1
7568,1
4048,1
1968,1
2432,1
352,1
2960,1
2208,1
5376,1
6048,1
3232,1
1808,1
3680,1
752,1
4608,1
7568,1
4608,1
1504,1
3920,1
4992,1
7776,1
4864,1
6800,1
5088,1
5312,1
3872,1
6592,1
3120,1
5728,1
2976,1
7600,1
6368,1
928,1
4496,1
1456,1
5728,1
3120,1
32,1
6384,1
2528,1
6688,1
7600,1
6976,1
2784,1
7712,1
8016,1
7888,1
2352,1
1680,1
2224,1
4352,1
1248,1
736,1
1504,1
5760,1
2144,1
7568,1
1296,1
1088,1
1168,1
6448,1
4928,1
5008,1
3088,1
3088,1
7760,1
4208,1
3424,1
2736,1
7296,1
3824,1
720,1
4576,1
368,1
7792,1
6848,1
3728,1
2256,1
4576,1
1280,1
688,1
4336,1
2240,1
4640,1
3120,1
2960,1
4928,1
2912,1
1232,1
3456,1
2400,1
8064,1
7392,1
3408,1
3120,1
5056,1
880,1
2736,1
304,1
6752,1
5808,1
2688,1
960,1
2640,1
2288,1
1392,1
1632,1
