in,out
2784,1
1296,1
7808,1
4240,1
2912,1
4720,1
864,1
7088,1
7312,1
2576,1
992,1
1456,1
6784,1
3328,1
2128,1
3216,1
6832,1
4800,1
6016,1
336,1
3600,1
6160,1
3232,1
6848,1
6624,1
4000,1
4656,1
4768,1
1904,1
2768,1
6160,1
2928,1
6032,1
848,1
2416,1
576,1
5632,1
5456,1
1600,1
3232,1
3504,1
7792,1
7392,1
6096,1
5888,1
7472,1
1104,1
5200,1
8064,1
6288,1
1168,1
7312,1
5568,1
3680,1
368,1
5536,1
1216,1
2336,1
5712,1
4896,1
1616,1
5648,1
6928,1
2656,1
8016,1
3552,1
3264,1
5568,1
5104,1
2448,1
192,1
5568,1
2640,1
2400,1
7968,1
6928,1
7536,1
2208,1
5392,1
144,1
5104,1
6880,1
1088,1
5648,1
4496,1
6096,1
1200,1
4160,1
1680,1
64,1
2256,1
960,1
6752,1
1168,1
4592,1
4976,1
5152,1
6448,1
752,1
4144,1
2880,1
7280,1
3712,1
32,1
2032,1
4144,1
4128,1
1728,1
2064,1
2704,1
3440,1
5776,1
7344,1
7552,1
1520,1
7344,1
4560,1
3456,1
3728,1
2320,1
7920,1
144,1
5856,1
4976,1
5904,1
1072,1
2352,1
2272,1
