in,out
2336,1
4848,1
3456,1
2416,1
3232,1
672,1
3152,1
3536,1
2160,1
2416,1
5280,1
5856,1
2448,1
2384,1
8032,1
7328,1
5920,1
7744,1
2224,1
3344,1
3184,1
3776,1
3120,1
5792,1
6288,1
3344,1
1200,1
2208,1
5056,1
4912,1
4032,1
4352,1
7728,1
5728,1
6608,1
7056,1
5008,1
6032,1
7840,1
2560,1
7552,1
1104,1
3760,1
5264,1
5120,1
6176,1
7040,1
4192,1
2832,1
1424,1
5904,1
288,1
7440,1
1056,1
2544,1
2688,1
3312,1
7584,1
5184,1
5744,1
5184,1
4592,1
768,1
2768,1
1920,1
5680,1
6752,1
3520,1
4048,1
6368,1
1648,1
3568,1
7520,1
496,1
3008,1
3600,1
1072,1
7648,1
5552,1
4608,1
7152,1
64,1
6672,1
5696,1
6496,1
992,1
1680,1
640,1
1200,1
32,1
6336,1
6880,1
2592,1
464,1
8016,1
5200,1
4704,1
800,1
80,1
944,1
7616,1
3248,1
3440,1
4624,1
6160,1
2880,1
6496,1
2896,1
7296,1
1520,1
2656,1
7056,1
2688,1
2752,1
3792,1
6160,1
1712,1
7296,1
2896,1
3680,1
5728,1
6432,1
2112,1
6208,1
3616,1
3168,1
7024,1
3392,1
