in,out
8160,1
3952,1
48,1
5360,1
2112,1
3248,1
3648,1
4192,1
5360,1
3712,1
3136,1
6736,1
3072,1
4752,1
3296,1
6848,1
4880,1
6608,1
5856,1
2336,1
1104,1
2240,1
608,1
6400,1
576,1
4752,1
5520,1
7856,1
688,1
3440,1
5056,1
576,1
5728,1
2992,1
5680,1
6336,1
6080,1
2944,1
4528,1
6400,1
3376,1
4768,1
32,1
688,1
2688,1
3152,1
3424,1
1888,1
7808,1
7392,1
5136,1
2048,1
6432,1
3168,1
4896,1
4464,1
2720,1
5872,1
7648,1
6112,1
7968,1
7120,1
7264,1
5568,1
6960,1
400,1
4304,1
5440,1
5056,1
1328,1
7584,1
1360,1
6768,1
4928,1
1728,1
5184,1
4288,1
6288,1
2496,1
4240,1
1216,1
8160,1
416,1
5408,1
368,1
7008,1
3376,1
5680,1
6912,1
1520,1
64,1
6000,1
1536,1
3488,1
960,1
6848,1
3008,1
6016,1
7456,1
6224,1
2416,1
6432,1
2768,1
224,1
7968,1
4944,1
7968,1
2384,1
7728,1
4816,1
4832,1
1504,1
5680,1
6032,1
6432,1
3888,1
3632,1
4080,1
3984,1
6576,1
6352,1
6496,1
5424,1
3488,1
8048,1
192,1
5808,1
2736,1
