in,out
5360,1
7488,1
1568,1
3920,1
7632,1
6208,1
6624,1
3440,1
5184,1
7872,1
2640,1
624,1
6464,1
3040,1
7664,1
2848,1
7696,1
928,1
2528,1
3536,1
5456,1
7520,1
3136,1
4000,1
1616,1
5568,1
7664,1
336,1
5488,1
2304,1
7216,1
896,1
3168,1
2368,1
4064,1
4704,1
6288,1
3760,1
7120,1
3744,1
5552,1
1088,1
6032,1
336,1
6704,1
5008,1
224,1
3776,1
6624,1
7936,1
8032,1
4224,1
5776,1
2816,1
4944,1
416,1
3984,1
3424,1
5648,1
3648,1
5680,1
3952,1
304,1
3680,1
1904,1
4800,1
7984,1
1488,1
992,1
2032,1
7104,1
128,1
3008,1
4688,1
4848,1
5744,1
1504,1
1184,1
6224,1
32,1
6608,1
6816,1
6576,1
3328,1
2112,1
4032,1
5184,1
5920,1
7088,1
7344,1
2032,1
7024,1
4896,1
2512,1
4224,1
1632,1
3456,1
6448,1
1120,1
7088,1
5216,1
1296,1
6576,1
6400,1
3504,1
560,1
3280,1
80,1
7360,1
4256,1
7488,1
8160,1
560,1
1264,1
4256,1
1424,1
3680,1
1040,1
6640,1
1648,1
1744,1
8160,1
6080,1
6096,1
3920,1
864,1
4896,1
3472,1
