in,out
2720,1
2720,1
7776,1
896,1
7360,1
2096,1
5280,1
992,1
6992,1
1040,1
688,1
3632,1
2048,1
1328,1
4624,1
128,1
4800,1
5616,1
6976,1
5136,1
5392,1
8064,1
6112,1
2448,1
4400,1
800,1
1280,1
96,1
7248,1
640,1
1744,1
3264,1
4176,1
4928,1
7776,1
4496,1
4176,1
7120,1
1760,1
5136,1
1824,1
6768,1
6736,1
7952,1
1456,1
4512,1
6256,1
7184,1
5488,1
2944,1
5456,1
2464,1
5280,1
4656,1
6176,1
6560,1
7728,1
4512,1
4000,1
7072,1
4256,1
3488,1
4240,1
4336,1
2224,1
3200,1
7552,1
5664,1
2816,1
5440,1
6896,1
7264,1
4048,1
1744,1
4032,1
1424,1
7776,1
1168,1
1632,1
480,1
6352,1
6640,1
3920,1
8064,1
7424,1
5936,1
7936,1
4256,1
6880,1
3408,1
5088,1
4592,1
7664,1
6688,1
1200,1
4720,1
1824,1
4352,1
1968,1
6352,1
2032,1
1072,1
5040,1
2768,1
5584,1
1824,1
7296,1
1680,1
4672,1
5488,1
6432,1
5024,1
6064,1
1040,1
3360,1
5792,1
256,1
4656,1
4720,1
560,1
3136,1
7712,1
5136,1
2160,1
16,1
1056,1
6960,1
7776,1
