in,out
3072,1
1168,1
7616,1
592,1
5296,1
6272,1
1744,1
4928,1
1216,1
4832,1
7696,1
3680,1
1024,1
6688,1
5424,1
1936,1
5872,1
288,1
7968,1
6384,1
4160,1
96,1
352,1
7376,1
2736,1
7168,1
3776,1
2064,1
5408,1
6480,1
5920,1
5104,1
2304,1
3408,1
752,1
672,1
5184,1
480,1
6192,1
7568,1
3456,1
3008,1
4496,1
5968,1
1456,1
48,1
6480,1
736,1
6400,1
992,1
5312,1
6128,1
5296,1
4112,1
6352,1
7760,1
5328,1
4080,1
1280,1
2032,1
4832,1
2656,1
1648,1
1808,1
2624,1
1392,1
1968,1
3184,1
8080,1
2224,1
8064,1
640,1
6704,1
5216,1
944,1
4880,1
4640,1
4848,1
5600,1
4704,1
7376,1
1760,1
2576,1
2800,1
2080,1
3328,1
5184,1
368,1
7120,1
800,1
7216,1
4096,1
2016,1
7584,1
6752,1
7664,1
576,1
6960,1
8112,1
3600,1
6576,1
176,1
4128,1
3440,1
5504,1
5360,1
1680,1
1744,1
6480,1
4640,1
4160,1
4272,1
2192,1
1600,1
4720,1
8032,1
7936,1
3648,1
3152,1
1520,1
1056,1
6784,1
4672,1
6448,1
7296,1
736,1
4576,1
6576,1
