in,out
208,1
320,1
2560,1
2864,1
3216,1
6000,1
1552,1
3200,1
6752,1
6384,1
3744,1
2224,1
2624,1
6080,1
1936,1
3968,1
1904,1
4656,1
4640,1
2384,1
5120,1
2240,1
1616,1
7152,1
4480,1
576,1
6080,1
48,1
224,1
560,1
3184,1
4128,1
6944,1
3440,1
2656,1
5088,1
3472,1
3776,1
6704,1
1744,1
6224,1
7888,1
4560,1
6816,1
5296,1
5392,1
6240,1
5328,1
1040,1
2496,1
6192,1
1728,1
6112,1
1424,1
4624,1
3216,1
6848,1
4256,1
320,1
7664,1
6512,1
3248,1
4880,1
6480,1
2736,1
7456,1
2656,1
3888,1
7984,1
3872,1
4816,1
4608,1
3408,1
3712,1
7760,1
6768,1
5040,1
3280,1
2608,1
5312,1
1168,1
5696,1
2704,1
3120,1
3952,1
272,1
3312,1
7664,1
4736,1
4576,1
7232,1
5088,1
2480,1
1936,1
1968,1
5504,1
1680,1
112,1
2704,1
6544,1
5152,1
6960,1
3296,1
3040,1
6944,1
6640,1
6880,1
8080,1
3008,1
7408,1
7376,1
3232,1
2064,1
2352,1
6864,1
5936,1
5360,1
3040,1
2944,1
1952,1
2752,1
5824,1
7536,1
6704,1
5104,1
8112,1
2160,1
6512,1
