in,out
3936,1
6944,1
96,1
5520,1
5104,1
4256,1
3120,1
5600,1
2624,1
592,1
64,1
7024,1
7696,1
7808,1
6640,1
4208,1
1328,1
3648,1
144,1
7520,1
6560,1
1328,1
2064,1
1968,1
6096,1
1088,1
4176,1
992,1
7216,1
2640,1
240,1
6032,1
1216,1
2688,1
2544,1
5568,1
2912,1
5504,1
6864,1
2432,1
3968,1
448,1
5376,1
6480,1
3072,1
3200,1
1296,1
4000,1
128,1
4912,1
3728,1
6496,1
224,1
384,1
4704,1
6576,1
6688,1
176,1
7296,1
1472,1
5264,1
2944,1
7248,1
2848,1
5520,1
48,1
4192,1
4800,1
3184,1
2352,1
5680,1
3328,1
560,1
3440,1
1936,1
1904,1
6000,1
6944,1
416,1
7872,1
1088,1
6208,1
6784,1
6288,1
5344,1
5216,1
5136,1
7680,1
6672,1
2368,1
5968,1
6768,1
6400,1
5696,1
4912,1
3904,1
4640,1
6736,1
3952,1
7008,1
3024,1
3728,1
7664,1
1040,1
4416,1
2480,1
1072,1
6768,1
7392,1
2224,1
4912,1
8112,1
2272,1
5920,1
7968,1
480,1
3312,1
4512,1
7328,1
7568,1
6208,1
816,1
4336,1
128,1
944,1
2624,1
3680,1
4960,1
